#SusceptibilitySimulation(c: 1, N_neurons: 10000)TimeFrame(t_0: 0, t_end: 1000, dt: 0.005)WhiteNoiseSignal(alpha: 0.1, f_low: 0, f_high: 100)LIFAC(mu: 3.5, D: 0, tau_a: 5, Delta: 0.001)#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0.445,0.978038,0.00219748,0.252594,0.0565918
0.446,0.975437,0.00184488,-0.172569,-0.238499
0.447,0.976893,0.00284104,0.195554,-0.0616704
0.448,0.976722,-0.000726679,-0.0119766,-0.174206
0.449,0.978043,-0.00164506,-0.211092,0.120429
0.45,0.980197,-0.00208339,-0.0289715,0.206491
0.451,0.977367,0.00346119,-0.308224,-0.147119
0.452,0.976582,0.000709467,0.235999,-0.131345
0.453,0.977545,-0.00313068,0.245713,-0.217715
0.454,0.977075,-0.00133718,-0.288581,-0.0227264
0.455,0.977683,0.00298263,0.194262,-0.42099
0.456,0.978787,-0.00199228,-0.389898,-0.198674
0.457,0.978512,-0.0025646,-0.231811,0.0496981
0.458,0.976661,0.00147538,-0.235063,-0.0145641
0.459,0.975256,0.00326817,-0.0466029,-0.0916441
0.46,0.97478,-0.00112459,0.274428,-0.110934
0.461,0.976167,0.000148833,-0.0793434,-0.1415
0.462,0.979255,-0.000840685,-0.172313,-0.318235
0.463,0.978841,0.00447076,-0.381072,0.119733
0.464,0.974206,-0.000794877,-0.266244,0.176754
0.465,0.977753,-0.00114471,0.344123,-0.645287
0.466,0.976246,-0.00217053,0.553057,0.256622
0.467,0.977332,0.00294767,-0.0025091,0.19792
0.468,0.976235,-0.00299873,0.404486,-0.145692
0.469,0.978147,-0.00501199,-0.0940597,0.648258
0.47,0.980824,-0.000275436,-0.245645,0.615107
0.471,0.977904,-0.00132613,0.168962,-0.326004
0.472,0.97511,0.00232492,-0.28507,0.0707948
0.473,0.974668,0.00372847,-0.397554,-0.769454
0.474,0.97608,-0.000488138,0.194747,0.316772
0.475,0.975483,0.00158062,-0.24015,0.119722
0.476,0.973082,0.000604698,0.0361314,0.293449
0.477,0.977723,0.000186679,0.156955,-0.0392599
0.478,0.975093,0.000506795,0.304302,-0.373294
0.479,0.977615,-0.000964504,0.302777,0.355647
0.48,0.97691,-0.00063457,-0.0736747,-0.259486
0.481,0.975068,-0.00404402,0.236283,0.621874
0.482,0.980245,0.0009991,0.120749,0.194132
0.483,0.978661,0.00130315,0.0882501,0.172245
0.484,0.977317,-0.00408044,0.348713,0.051746
0.485,0.974067,0.0027119,0.37301,-0.213003
0.486,0.974972,-0.00315783,-0.0253042,-0.11346
0.487,0.976171,-0.00182234,0.13395,-0.174835
0.488,0.974753,-0.000429752,0.0478612,0.637431
0.489,0.977915,-0.00394531,-0.406452,0.263816
0.49,0.97446,-0.00128014,-0.535682,0.0546357
0.491,0.971993,-0.00140453,-0.124761,-0.0922718
