# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 10000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.003
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0.864,2.26243,-0.446969,0.0187836,0.0124128
0.866,2.2744,-0.508995,0.0260499,-0.0094603
0.868,2.19418,-0.475394,0.0260497,-0.0155407
0.87,2.26016,-0.494498,0.00294761,-0.00413926
0.872,2.21408,-0.472268,0.0224808,-0.00431718
0.874,2.23804,-0.420249,0.0234632,0.0110907
0.876,2.1421,-0.373574,-0.012308,-0.0252586
0.878,2.23975,-0.460114,-0.00380382,0.00717712
0.88,2.19793,-0.386255,0.032057,-0.0136836
0.882,2.29665,-0.53921,-0.0155184,-0.00399904
0.884,2.21837,-0.492248,-0.0205724,0.0377615
0.886,2.30587,-0.466961,0.0259026,0.00119112
0.888,2.26149,-0.474845,-0.0182166,-0.00181316
0.89,2.27533,-0.51622,-0.00127749,-0.0194885
0.892,2.32078,-0.569516,0.000993242,-0.00989406
0.894,2.30542,-0.441694,-0.0257764,0.00639035
0.896,2.25157,-0.439764,0.00647633,3.08235e-05
0.898,2.33743,-0.513063,0.0128729,0.00124121
0.9,2.23137,-0.499112,0.0120432,0.0163161
0.902,2.33252,-0.593863,0.00233329,-0.0188685
0.904,2.21674,-0.506809,0.0339336,0.00827552
0.906,2.25841,-0.41407,0.0179737,-0.0206807
0.908,2.29266,-0.430225,-0.00526411,0.0174643
0.91,2.20806,-0.614796,0.0115475,0.00864663
0.912,2.2317,-0.539744,0.0225498,-0.00867889
0.914,2.26695,-0.590421,0.00603174,0.0132856
0.916,2.34351,-0.639942,-0.00442665,-0.0123321
0.918,2.34002,-0.559401,0.0127439,-0.0165337
0.92,2.20092,-0.633218,0.0410763,0.0155084
0.922,2.36095,-0.679185,-0.00993659,0.00607078
0.924,2.17021,-0.637309,0.000428229,0.0175825
0.926,2.30604,-0.696127,0.0159053,-0.0136111
0.928,2.33749,-0.608133,-0.0234851,0.014119
0.93,2.1742,-0.630392,0.00129463,-0.00382619
0.932,2.26524,-0.691056,0.0146553,0.00955616
0.934,2.34273,-0.575987,0.0215561,-0.0184599
0.936,2.28167,-0.729398,0.020438,-0.0321432
0.938,2.23064,-0.600217,0.0251297,-4.82547e-05
0.94,2.3631,-0.841609,-0.0195172,-0.020243
0.942,2.29135,-0.645522,0.0102174,-0.00659269
