# SusceptibilitySimulation
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 1000
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.01
# f_low = 0
# f_high = 500
#
# Data format:
# Frequency, Re(Susceptibility), Im(Susceptibility)
#
18.916,-2.89245,-111.01
18.917,-13.5706,-13.2977
18.918,-50.2905,92.652
18.919,-67.7026,-18.5414
18.92,119.058,61.3562
18.921,30.2879,-58.0304
18.922,81.7359,6.51713
18.923,168.945,44.4301
18.924,-178.15,59.8008
18.925,-10.9663,-56.627
18.926,-123.564,-77.6857
18.927,-24.8857,44.5686
18.928,176.255,76.1403
18.929,-174.908,-70.4933
18.93,160.222,-29.4839
18.931,-44.1914,7.26343
18.932,-131.581,-3.84265
18.933,-56.6476,-50.0124
18.934,70.4427,162.047
18.935,-92.3998,72.8834
18.936,144.696,-166.074
18.937,-3.26948,-56.1792
18.938,20.3807,-14.275
18.939,-78.2312,232.824
18.94,-96.6851,163.216
18.941,78.5803,-34.0553
18.942,26.0794,-34.5998
18.943,238.145,-87.3134
18.944,-113.319,97.3168
18.945,-51.7891,4.66529
18.946,-160.233,59.4017
18.947,-29.3087,-191.913
18.948,130.866,-1.72883
18.949,52.5369,8.21604
18.95,6.11311,7.88709
18.951,14.2521,201.728
18.952,-80.4544,-95.0952
18.953,-52.0286,-68.4209
18.954,27.5837,130.239
18.955,59.9006,60.7091
18.956,33.1111,-86.5509
18.957,18.5048,130.124
18.958,-121.819,-141.135
18.959,-2.89086,-27.1249
18.96,-72.2511,-148.402
18.961,60.5087,80.4248
18.962,134.675,19.4917
18.963,-78.1918,33.0529
18.964,-69.9822,-72.8262
18.965,-4.32148,151.877
18.966,-122.965,-26.2049
18.967,-63.6263,-96.1218
18.968,-0.649104,29.0167
18.969,64.979,-74.5855
18.97,-31.2084,-20.7473
18.971,121.284,2.73748
18.972,61.7326,-116.828
18.973,165.302,-89.9417
18.974,-8.92735,-34.1413
18.975,-146.653,15.6517
18.976,-25.891,110.93
18.977,50.4367,-59.8213
18.978,72.8165,192.868
18.979,-105.892,-42.6132
18.98,26.3924,59.4566
18.981,103.511,-70.7924
18.982,62.3383,80.908
18.983,-101.893,-44.7843
18.984,160.092,3.44095
18.985,205.931,20.8125
18.986,-60.395,207.585
18.987,113.935,-15.9862
18.988,-17.318,15.309
18.989,115.476,236.765
18.99,147.818,43.534
18.991,47.0716,99.125
18.992,48.1095,115.134
18.993,-88.057,-37.683
18.994,-48.9432,-69.3886
18.995,69.7452,119.301
18.996,145.072,33.2419
18.997,113.151,-83.6166
18.998,56.5034,5.95071
18.999,70.9326,-123.739
19,-97.4455,-12.0141
19.001,35.6017,-9.38034
19.002,-110.112,-89.266
19.003,-109.788,90.4532
19.004,-51.4691,192.231
19.005,125.391,249.424
19.006,-91.7751,-120.771
19.007,102.007,119.554
19.008,-20.8893,-19.1958
19.009,9.33459,7.70094
19.01,94.9524,-41.7761
19.011,103.165,92.7284
19.012,21.4808,170.616
19.013,-87.7678,77.6026
19.014,107.655,170.027
19.015,-65.116,53.0438
19.016,-127.703,36.9388
19.017,5.35999,125.032
19.018,31.3637,-58.817
19.019,113.246,-89.038
19.02,-172.92,38.113
19.021,83.2662,64.2995
19.022,3.02769,-56.4312
19.023,-15.1366,46.1313
19.024,134.585,99.0387
19.025,-46.2329,22.0709
19.026,-110.172,-32.888
19.027,-134.128,-46.4323
19.028,73.6147,-71.2293
19.029,60.0411,-188.074
19.03,133.648,-5.81394
19.031,67.6773,-30.5073
19.032,-72.8274,-79.3222
19.033,213.755,-100.563
19.034,45.1105,-114.791
19.035,36.8462,11.8046
19.036,89.1275,-26.4011
19.037,90.9386,52.0019
19.038,-66.6156,-141.269
19.039,31.8514,56.0543
19.04,-117.325,98.9989
19.041,85.7973,-32.3182
19.042,-99.2891,-165.369
19.043,162.571,-60.7563
19.044,74.0617,125.192
19.045,-38.081,-16.4071
19.046,-148.71,38.4823
19.047,124.698,-123.473
19.048,54.7037,-123.969
19.049,-48.7603,83.8616
19.05,60.1355,95.1672
19.051,-7.89539,33.6858
19.052,8.72956,97.4695
19.053,-118.201,-28.7752
19.054,-74.8568,59.7421
19.055,34.5807,169.192
19.056,81.5676,-155.271
19.057,-89.3826,186.993
19.058,-217.849,25.0627
19.059,-65.3948,-9.26586
19.06,-66.0999,166.846
19.061,113.295,155.425
19.062,18.9339,135.892
19.063,-56.441,80.0803
19.064,48.91,-256.441
19.065,-2.41175,64.8928
19.066,-4.12102,56.4119
19.067,8.31857,206.534
19.068,-8.82235,-111.67
19.069,165.557,-44.3838
19.07,8.75001,9.41907
19.071,-95.8905,148.42
19.072,-30.1394,-126.506
19.073,-45.2401,-38.717
19.074,20.4039,-36.8144
19.075,45.0561,113.261
19.076,-21.2097,-23.6963
19.077,-34.1651,-41.034
19.078,4.87966,-24.3841
19.079,188.202,-212.086
19.08,-30.4823,-66.0522
19.081,108.019,78.9745
19.082,99.9343,24.6621
19.083,-87.442,-117.418
19.084,-34.0086,-18.7082
19.085,10.2231,73.813
19.086,89.5871,-73.971
19.087,41.5426,93.2897
19.088,62.9327,153.708
19.089,-4.341,-26.2393
19.09,-24.4371,-110.885
19.091,13.0907,114.656
19.092,-55.197,-216.419
19.093,-65.5316,135.183
19.094,-39.6547,-76.8838
19.095,-139.393,-163.859
19.096,28.0458,36.7282
19.097,-92.2659,-18.4253
19.098,-7.87459,13.2074
19.099,57.8547,-26.4754
19.1,85.4439,33.2803
19.101,133.542,47.2502
19.102,-37.6458,-53.5792
19.103,-33.6151,-103.226
19.104,-68.5169,82.0291
19.105,-155.882,-20.3642
19.106,-103.224,232.758
19.107,13.8464,-0.0464587
19.108,-15.8547,-85.898
19.109,-16.2946,-116.509
19.11,-69.0109,47.5155
19.111,132.819,30.6854
19.112,-108.64,-19.9412
19.113,-29.1575,-13.6011
19.114,-32.9267,89.6787
19.115,106.529,-39.0696
19.116,-6.16263,33.3853
19.117,45.2114,46.7278
19.118,86.8332,-4.72257
19.119,-117.905,47.0455
19.12,-125.832,121.151
19.121,-42.6437,-36.3623
19.122,-12.4465,-3.70471
19.123,-161.696,39.6305
19.124,90.4485,-31.2639
19.125,-102.987,-127.662
19.126,-45.9538,79.8937
19.127,-3.13627,52.3572
19.128,-85.8272,-73.936
19.129,164.305,40.366
19.13,92.8669,-21.3228
19.131,10.9933,-159.297
19.132,22.7785,186.4
19.133,-72.0695,-1.08581
19.134,-39.6477,16.5109
19.135,66.4546,7.06517
19.136,-26.0091,-44.6367
19.137,-25.7284,-39.1612
19.138,30.1811,-103.987
19.139,-96.7581,-55.5755
19.14,208.592,-85.4014
19.141,83.8591,-9.08369
19.142,128.537,-0.549215
19.143,-67.3083,-86.0811
19.144,-50.3002,55.9536
19.145,-143.514,-57.7348
19.146,-52.8059,58.8742
19.147,81.0584,40.7339
19.148,14.5387,-106.345
19.149,105.088,128.068
19.15,13.6591,-132.729
19.151,-111.396,-155.631
19.152,75.4326,75.687
19.153,-17.3256,-76.6588
19.154,32.2724,64.5654
19.155,135.059,34.3391
19.156,50.2064,72.3218
19.157,-206.063,-61.5226
19.158,-5.90869,-56.4249
19.159,26.378,-115.66
19.16,-47.3488,8.72763
19.161,-97.5689,-15.8309
19.162,-159.035,153.668
19.163,24.3735,-38.2519
19.164,-68.8985,-1.87321
19.165,-117.661,-32.9901
19.166,-54.4548,49.2987
19.167,-27.152,10.3903
19.168,64.7209,-14.2701
19.169,-9.61805,-61.6866
19.17,48.7196,-37.0654
19.171,-106.893,-99.2102
19.172,36.4218,35.5005
19.173,-178.193,-11.621
19.174,-10.564,-84.8497
19.175,-53.9347,-61.4533
19.176,73.6064,-63.962
19.177,-41.3937,-53.5375
19.178,100.258,-50.0496
19.179,68.8205,-99.0323
19.18,-158.625,6.40738
19.181,-137.685,90.6446
19.182,-54.3056,89.9958
19.183,16.5881,-69.0649
19.184,155.883,188.569
19.185,98.2639,-162.635
19.186,-122.517,-31.689
19.187,-78.7635,135.783
19.188,-219.255,215.737
19.189,-96.2539,130.997
19.19,177.254,-58.139
19.191,189.766,51.5898
19.192,-68.785,-8.48061
19.193,-8.90811,6.78
19.194,125.179,-13.1417
19.195,55.608,91.9261
19.196,127.229,-6.43425
19.197,-112.748,22.6644
19.198,-79.6436,6.50106
19.199,-33.7531,-82.529
19.2,-66.8315,-184.036
19.201,16.4368,92.9039
19.202,-59.924,-15.2918
19.203,-127.145,71.6623
19.204,-79.1807,23.4292
19.205,-102.705,-122.626
19.206,0.277512,26.4407
19.207,-34.8473,-2.59881
19.208,-71.4738,110.852
19.209,27.793,59.1934
19.21,14.6434,-116.189
19.211,-64.4226,136.615
19.212,-30.7964,73.1707
19.213,16.5576,-111.921
19.214,-90.7478,-57.2644
19.215,-18.8863,77.0354
19.216,37.3773,-67.4459
19.217,-38.277,174.241
19.218,110.016,-150.857
19.219,-16.6056,76.2487
19.22,-37.4931,21.8277
19.221,-108.404,-51.5891
19.222,-16.3825,-73.0487
19.223,70.1036,36.6313
19.224,10.8492,80.3922
19.225,-5.71675,-197.219
19.226,213.959,-52.8087
19.227,-3.12003,26.7215
19.228,39.198,-66.136
19.229,-75.056,15.6232
19.23,176.868,78.4266
19.231,-92.5673,-198.67
19.232,43.3632,-31.403
19.233,69.4058,139.553
19.234,43.4955,15.5922
19.235,30.0958,-46.2377
19.236,-1.3262,-9.85453
19.237,-53.4565,-100.441
19.238,135.077,-14.7632
19.239,-49.0335,86.0146
19.24,5.72146,-31.977
19.241,-8.44867,9.34071
19.242,86.0828,150.441
19.243,43.2329,9.013
19.244,8.52509,-62.3807
19.245,-22.4505,-26.1688
19.246,-62.4203,-2.69046
19.247,40.2233,-16.2198
19.248,49.0891,-88.019
19.249,-21.8017,-58.3379
19.25,9.56297,-219.929
19.251,30.1635,-101.116
19.252,43.1313,49.9955
19.253,117.657,148.959
19.254,117.294,66.4149
19.255,120.037,-55.0609
19.256,17.5118,-130.635
19.257,6.45951,-36.4425
19.258,139.755,95.8193
19.259,96.3219,36.2307
19.26,56.4367,-78.6568
19.261,-26.5621,85.9352
19.262,27.43,-143.715
19.263,-158.241,40.2468
19.264,-6.57865,-121.337
19.265,-57.5611,149.295
19.266,-60.7538,0.203707
19.267,-47.2207,-36.5397
19.268,85.241,32.2452
19.269,-71.8231,67.2649
19.27,-25.0423,51.8209
19.271,-37.6098,22.2092
19.272,-55.7033,-41.4545
19.273,72.1901,-51.733
19.274,-69.1843,-17.4709
19.275,-83.0991,177.853
19.276,24.7322,-146.617
19.277,66.274,9.89702
19.278,-111.808,-81.8588
19.279,-14.0923,-27.7296
19.28,46.5952,100.302
19.281,76.5522,-90.5619
19.282,18.612,12.7993
19.283,-41.0611,-71.8046
19.284,-19.2289,-11.3016
19.285,108.238,-25.6076
19.286,-94.3828,16.5838
19.287,-65.1764,-83.8481
19.288,-62.6093,-8.51317
19.289,80.5942,145.583
19.29,2.74236,-85.9062
19.291,57.9784,-13.1974
19.292,54.2265,62.7912
19.293,-62.9613,40.8589
19.294,-80.5164,83.8592
19.295,57.1428,-17.1576
19.296,-9.83776,65.9853
19.297,223.705,-24.2499
19.298,-65.6558,-25.0697
19.299,-147.113,-135.448
19.3,56.2083,-38.5589
19.301,29.9205,-93.6877
19.302,-38.1489,-122.016
19.303,-56.3557,237.8
19.304,113.233,74.2625
19.305,-116.325,-55.6424
19.306,-18.4009,-17.4039
19.307,99.6783,12.2648
19.308,57.3709,70.3984
19.309,-58.9605,-100.212
19.31,22.106,23.3112
19.311,184.642,91.7048
19.312,68.595,-113.674
19.313,70.4626,-1.21023
19.314,34.1244,-62.5588
19.315,-64.8986,-193.418
19.316,-72.9741,46.1252
19.317,-87.3066,50.3216
19.318,66.2996,38.9951
19.319,-89.436,-4.003
19.32,3.08328,35.4823
19.321,107.685,85.2024
19.322,36.054,21.0436
19.323,-122.684,-23.5294
19.324,30.3404,-47.986
19.325,173.423,41.3893
19.326,-42.2034,95.594
19.327,-21.5196,-50.1885
19.328,107.951,-60.4875
19.329,-152.246,-35.6107
19.33,6.93329,-52.6015
19.331,56.351,-83.0265
19.332,-76.4249,-17.8103
19.333,-66.9568,-103.422
19.334,35.6757,49.3529
19.335,-116.244,178.42
19.336,-5.24621,35.8906
19.337,60.8663,164.021
19.338,10.7258,-172.782
19.339,34.2529,-60.549
19.34,-50.1662,5.93535
19.341,-39.2661,17.5486
19.342,-33.1166,45.4348
19.343,61.1915,127.642
19.344,44.9532,-47.8473
19.345,-188.573,72.5956
19.346,30.409,27.571
19.347,-58.8588,170.851
19.348,-3.00733,-20.0015
19.349,-195.028,112.206
19.35,161.557,-62.3171
19.351,-39.0605,1.68189
19.352,-58.9286,-66.2117
19.353,-30.8945,91.064
19.354,80.534,204.011
19.355,38.8781,183.874
19.356,60.6108,-20.709
19.357,-79.1706,-63.9025
19.358,-201.645,-141.226
19.359,28.2786,-9.48778
19.36,-80.5157,27.2287
19.361,-8.65319,124.128
19.362,-212.721,36.0411
19.363,-43.7576,-167.873
19.364,6.74449,15.0218
19.365,171.933,-16.5403
19.366,70.9659,182.188
19.367,108.496,13.0174
19.368,71.4157,140.607
19.369,44.501,-29.9914
19.37,90.2952,-101.193
19.371,-3.45897,41.246
19.372,-64.6318,-268.408
19.373,-18.4596,-29.4089
19.374,106.137,49.5708
19.375,-103.929,-27.4479
19.376,-79.2362,-49.3005
19.377,-24.8498,105.829
19.378,130.861,8.24267
19.379,122.315,-30.5603
19.38,39.2353,-79.277
19.381,-15.7532,47.1738
19.382,106.792,36.7931
19.383,-39.9498,74.8742
19.384,-202.043,10.7093
19.385,-25.0943,-106.301
19.386,-52.5846,-89.3923
19.387,64.8941,15.0418
19.388,-9.00628,-27.0484
19.389,51.6619,31.5449
19.39,-16.788,-58.7831
19.391,32.6974,-18.001
19.392,-8.59313,-81.65
19.393,19.1279,103.054
19.394,19.2226,-28.0917
19.395,-21.6944,42.9856
19.396,23.1256,-70.0192
19.397,65.7416,77.4742
19.398,173.596,-47.9976
19.399,-52.0673,-99.1641
19.4,-10.2351,144.081
19.401,-56.7768,-150.372
19.402,-39.7712,-38.3583
19.403,-53.6607,6.23231
19.404,-81.4494,-23.9086
19.405,-95.1793,-2.59019
19.406,-12.2792,62.1028
19.407,-126.375,-97.9726
19.408,-14.8262,11.6127
19.409,-90.7457,78.7644
19.41,-44.1463,61.956
19.411,59.7522,-124.711
19.412,-19.3921,2.13546
19.413,-196.49,61.6873
19.414,31.6942,72.9226
19.415,34.3406,89.0317
19.416,13.9204,-80.6862
19.417,75.9047,30.104
19.418,46.2389,64.041
19.419,29.1404,112.135
19.42,-59.8965,26.7507
19.421,-135.233,129.972
19.422,-51.2936,122.998
19.423,-23.919,-44.9731
19.424,-26.142,-65.7547
19.425,-207.385,37.7112
19.426,67.1285,15.3361
19.427,12.7034,-16.5527
19.428,-13.122,-59.836
19.429,-14.6708,-25.0074
19.43,-48.2289,40.5551
19.431,-43.76,63.5361
19.432,105.234,38.5993
19.433,39.8577,-166.361
19.434,99.0014,-39.0585
19.435,126.09,57.1312
19.436,-95.1836,75.546
19.437,14.037,-61.9543
19.438,-125.039,-35.2652
19.439,-203.857,79.9624
19.44,-18.4689,-26.6413
19.441,-39.3102,-71.5853
19.442,-87.7986,80.9171
19.443,-4.69201,-18.5392
19.444,91.478,-34.4612
19.445,46.3219,-13.7207
19.446,58.1808,136.678
19.447,-22.8556,145.58
19.448,24.7306,-40.0539
19.449,-43.0814,9.62204
19.45,44.5638,60.6337
19.451,51.1609,45.8754
19.452,15.3951,15.1459
19.453,-26.4861,-37.9707
19.454,303.843,-151.582
19.455,-52.1078,10.2794
19.456,102.137,71.2452
19.457,-91.3746,-77.605
19.458,184.303,40.9819
19.459,92.4079,3.7725
19.46,-3.4744,-210.067
19.461,-35.4166,-254.602
19.462,-10.7135,6.2027
19.463,-86.6045,-18.86
19.464,-210.49,-74.861
19.465,-129.688,7.05096
19.466,-66.1703,-157.725
19.467,-86.1178,-184.74
19.468,28.8573,-3.45326
19.469,-157.725,-5.55151
19.47,-1.51614,-82.9524
19.471,73.1499,-106.573
19.472,-53.3125,139.71
19.473,29.2054,-36.7814
19.474,149.739,64.7243
19.475,59.4727,56.4329
19.476,136.382,-77.7519
19.477,54.1993,-114.112
19.478,172.049,-64.5098
19.479,-59.2171,-50.8007
19.48,-20.4983,39.2153
19.481,42.0341,-177.084
19.482,-8.13582,147.035
19.483,-42.4464,-29.9607
19.484,12.1592,60.6072
19.485,-22.2412,50.2915
19.486,-137.471,37.9278
19.487,59.0561,51.7034
19.488,30.3438,-1.52368
19.489,35.1677,44.8044
19.49,-92.3113,-22.9503
19.491,90.9321,142.335
19.492,201.397,-26.4353
19.493,103.5,2.27643
19.494,20.8029,57.7819
19.495,-49.5864,-90.1534
19.496,-132.726,138.854
19.497,-25.5977,-152.511
19.498,-40.3707,78.7217
19.499,66.9145,-102.5
19.5,68.5622,-169.693
19.501,-19.8485,69.7028
19.502,66.753,-212.879
19.503,-89.2481,-4.85456
19.504,-58.9661,-28.331
19.505,-12.8533,164.868
19.506,26.9444,197.144
19.507,37.6933,11.5467
19.508,148.534,92.4537
19.509,108.595,-122.48
19.51,92.5335,-94.4989
19.511,78.8035,59.1759
19.512,-35.325,-2.9245
19.513,-174.474,-23.9867
19.514,7.15552,-1.70134
19.515,-24.5472,75.8945
19.516,-46.477,-2.56046
19.517,112.921,60.8325
19.518,69.8287,28.8505
19.519,227.587,107.084
19.52,-92.8191,52.4437
19.521,38.8932,83.5722
19.522,60.9698,-12.2163
19.523,-3.27968,-8.07237
19.524,8.24604,-56.9555
19.525,22.198,-153.293
19.526,-5.25503,53.3757
19.527,-99.6376,75.9764
19.528,-16.6549,0.35156
19.529,-27.5342,0.339888
19.53,-91.8539,-90.946
19.531,-55.8671,-23.4786
19.532,12.2143,9.84337
19.533,-142.903,-49.0431
19.534,27.1802,86.074
19.535,83.7197,10.4751
19.536,-122.656,-168.606
19.537,-32.558,55.5281
19.538,-23.176,32.8596
19.539,18.1774,113.194
19.54,-147.477,49.2375
19.541,-139.86,-24.4737
19.542,58.4275,-124.319
19.543,60.1639,115.344
19.544,23.2272,70.6234
19.545,70.3873,122.599
19.546,115.541,-2.24621
19.547,-35.473,159.792
19.548,-149.306,-111.374
19.549,1.16838,100.715
19.55,107.854,64.5041
19.551,-10.3997,-217.78
19.552,-47.5602,-41.633
19.553,-10.1601,-46.6635
19.554,-30.4456,99.0064
19.555,-95.308,-81.3313
19.556,23.9322,-77.5426
19.557,-122.945,-42.6231
19.558,51.7832,-16.0373
19.559,-31.537,42.4496
19.56,-54.7842,-116.022
19.561,-180.545,82.1847
19.562,29.8045,18.635
19.563,-208.989,43.7524
19.564,53.4048,-89.0072
19.565,7.38454,-19.8323
19.566,59.5936,-73.7358
19.567,234.024,-66.342
19.568,145.578,131.418
19.569,43.203,-104.599
19.57,-10.9944,-83.1015
19.571,67.7557,2.0077
19.572,12.5878,-110.25
19.573,14.6313,96.4614
19.574,-64.488,-56.0878
19.575,-19.2288,-214.147
19.576,153.517,57.6783
19.577,-107.716,-62.844
19.578,-34.8138,89.1141
19.579,-12.7117,-28.5982
19.58,24.4884,41.3594
19.581,-132.958,-15.7636
19.582,-99.1286,95.7691
19.583,-46.5486,54.8166
19.584,-51.6271,-81.7005
19.585,81.9157,-8.75514
19.586,-92.2998,51.6951
19.587,-33.9423,-132.607
19.588,-32.9784,-1.75804
19.589,52.3136,161.122
19.59,-215.623,-59.1155
19.591,243.375,-25.2034
19.592,126.795,-68.6085
19.593,-34.9657,-132.461
19.594,-89.1788,25.6039
19.595,-7.9969,0.496062
19.596,-136.013,14.9698
19.597,153.527,127.694
19.598,26.5812,-53.5046
19.599,-12.8088,24.6779
19.6,-15.8886,-145.923
19.601,-77.1581,29.0866
19.602,-32.8583,-100.581
19.603,-56.8724,-10.1555
19.604,109.836,-36.008
19.605,161.836,-156.274
19.606,136.329,63.8585
19.607,-45.4874,6.96279
19.608,23.0184,8.59079
19.609,24.9449,-13.363
19.61,79.6622,-7.23089
19.611,4.55621,49.9874
19.612,-29.5122,117.781
19.613,-39.7613,35.914
19.614,-20.7168,-67.5187
19.615,15.1763,-24.8604
19.616,260.502,-37.518
19.617,105.089,-90.6178
19.618,119.673,-110.158
19.619,-98.3531,95.8326
19.62,22.206,-83.8157
19.621,-140.508,104.524
19.622,15.0219,-60.5762
19.623,-122.13,-7.60452
19.624,93.5989,-44.0134
19.625,45.6213,-49.2999
19.626,-42.7398,64.7495
19.627,-79.6751,-95.8571
19.628,-123.319,-34.2433
19.629,-155.6,-71.4461
19.63,-128.333,81.9247
19.631,-61.0082,242.131
19.632,-145.152,-67.1549
19.633,120.519,163.19
19.634,7.69648,54.8751
19.635,99.6063,-30.926
19.636,-48.1421,-167.762
19.637,84.0227,64.1767
19.638,-173.359,77.0987
19.639,35.2013,-20.1746
19.64,35.8975,-33.6996
19.641,-21.3222,66.2106
19.642,60.4689,122.859
19.643,53.1404,-113.232
19.644,68.7039,57.2896
19.645,245.991,49.0717
19.646,-76.756,-92.4448
19.647,-84.6044,-78.0234
19.648,0.859804,41.2637
19.649,-192.746,0.840221
19.65,-56.0436,-67.4086
19.651,-22.2238,-47.8111
19.652,-33.4128,-8.77084
19.653,27.5452,122.877
19.654,-69.7247,27.553
19.655,14.2828,29.226
19.656,-161.672,78.9408
19.657,-38.0817,114.735
19.658,17.3422,15.2473
19.659,-94.0225,-87.2903
19.66,-17.6101,73.9747
19.661,-71.8463,-74.5475
19.662,-2.74516,-7.30375
19.663,-52.6921,-206.88
19.664,41.7065,114.586
19.665,-13.688,-25.0715
19.666,34.7563,-118.49
19.667,-55.276,-209.779
19.668,-44.4321,-20.7428
19.669,56.5161,-13.0809
19.67,-59.228,130.803
19.671,98.4173,127.99
19.672,20.0484,111.035
19.673,-136.824,-1.53443
19.674,-41.3448,79.1802
19.675,64.3792,-31.7552
19.676,-6.49158,-58.1694
19.677,43.1867,0.89286
19.678,0.847557,-44.2233
19.679,-14.8646,305.819
19.68,175.149,26.4368
19.681,60.391,50.6961
19.682,51.6939,21.2179
19.683,9.55879,-127.089
19.684,-52.8438,-55.5578
19.685,-41.2372,53.2481
19.686,32.7617,70.6618
19.687,52.9401,31.53
19.688,-37.3963,47.3875
19.689,-91.7244,64.3362
19.69,-5.39043,-8.97095
19.691,94.2675,46.8402
19.692,-146.012,-92.7276
19.693,-52.2421,-26.808
19.694,152.392,-171.803
19.695,-59.8844,71.3909
19.696,38.154,13.1181
19.697,-8.28102,268.388
19.698,153.098,-113.348
19.699,21.7797,-246.385
19.7,38.6336,-126.123
19.701,-2.82348,-78.0556
19.702,-157.557,-64.7061
19.703,-128.092,90.0052
19.704,-24.082,77.6146
19.705,-20.2149,-69.7769
19.706,53.2516,44.4347
19.707,39.9032,-82.0209
19.708,-14.8854,162.696
19.709,-74.3127,-51.3405
19.71,29.4819,69.8199
19.711,0.729407,77.1714
19.712,-178.763,13.4242
19.713,-91.0422,3.72551
19.714,-55.8259,-110.302
19.715,161.394,-4.25308
19.716,-44.7536,144.767
19.717,110.726,-100.253
19.718,-0.595714,27.2408
19.719,-176.323,37.2646
19.72,89.0839,-80.3772
19.721,62.0597,-13.1022
19.722,106.863,-116.56
19.723,143.821,21.0813
19.724,-43.8284,-103.265
19.725,-9.04869,-16.3486
19.726,30.7443,12.161
19.727,90.5633,14.0873
19.728,-118.59,-77.6444
19.729,4.56062,-39.5008
19.73,30.4947,56.5045
19.731,0.782167,43.4367
19.732,52.1418,75.936
19.733,43.6811,-88.1523
19.734,-52.5611,10.9492
19.735,-22.9699,0.94704
19.736,-12.9866,24.031
19.737,-9.49709,156.131
19.738,0.596255,30.3898
19.739,-0.735191,-28.1497
19.74,6.89715,126.596
19.741,5.86016,58.0604
19.742,60.1082,68.4226
19.743,1.84829,-29.459
19.744,6.61224,-86.6067
19.745,26.1075,-94.4532
19.746,59.8254,54.1165
19.747,31.9433,-32.5824
19.748,-57.5121,8.99621
19.749,62.4468,-37.5799
19.75,131.191,-101.827
19.751,117.334,66.183
19.752,-167.513,164.004
19.753,76.4092,-96.5716
19.754,83.0656,80.2668
19.755,-10.0031,81.6117
19.756,-109.661,74.3875
19.757,36.3362,-43.3119
19.758,-65.6235,7.63016
19.759,26.5217,2.67853
19.76,9.72491,-112.384
19.761,-35.8633,-277.873
19.762,33.3442,44.6817
19.763,-120.94,-0.180434
19.764,92.8631,22.7765
19.765,52.2689,-48.3013
19.766,-161.822,37.7846
19.767,-165.687,36.5096
19.768,-0.872266,138.498
19.769,-74.4224,117.109
19.77,-115.2,111.703
19.771,22.2333,-75.8885
19.772,-97.7631,10.9407
19.773,23.2768,-18.6338
19.774,34.6217,33.0582
19.775,-81.9538,-78.5602
19.776,3.72166,16.259
19.777,54.636,66.1876
19.778,10.1981,-32.2124
19.779,-16.3307,-69.0899
19.78,205.019,-101.624
19.781,196.894,28.7447
19.782,-2.11218,-125.029
19.783,-120.483,-20.7496
19.784,54.7072,-84.6383
19.785,-11.6276,-18.7435
19.786,147.211,72.6354
19.787,9.28709,-76.9994
19.788,-120.239,-121.249
19.789,-167.397,-34.6786
19.79,158.491,-99.2014
19.791,-155.477,45.054
19.792,-5.9579,-91.9679
19.793,-30.3064,-108.715
19.794,-65.3696,59.2077
19.795,-137.412,-50.1498
19.796,-56.0756,6.2032
19.797,-2.61209,104.305
19.798,-35.7562,-11.7038
19.799,168.475,87.0477
19.8,-74.3115,77.8742
19.801,150.111,65.6608
19.802,44.9166,44.264
19.803,-105.046,30.8835
19.804,61.2985,-62.2948
19.805,-19.2653,123.818
19.806,4.4726,76.5986
19.807,-109.136,-101.896
19.808,181.059,0.538585
19.809,-148.558,16.3226
19.81,3.74668,81.1934
19.811,-14.3781,-25.026
19.812,8.87421,-20.07
19.813,-21.968,5.87321
19.814,104.682,-19.3917
19.815,-93.3403,30.133
19.816,-69.4622,-47.5625
19.817,-120.902,-148.997
19.818,-79.8998,29.1507
19.819,-58.0274,-119.438
19.82,-39.1779,30.1543
19.821,70.4234,23.3714
19.822,112.551,42.6558
19.823,5.66425,-79.5292
19.824,-21.4962,-71.8738
19.825,13.3773,-34.477
19.826,19.1814,-73.5359
19.827,25.0228,-59.8794
19.828,-77.9735,104.054
19.829,-50.8137,-73.65
19.83,-180.33,96.0203
19.831,129.424,-180.217
19.832,32.0823,52.8115
19.833,4.58424,73.8821
19.834,-9.2521,-138.408
19.835,-8.16209,-137.668
19.836,-58.6659,-76.3285
19.837,38.0629,68.1879
19.838,11.1621,-15.4995
19.839,-50.6249,-67.4203
19.84,-25.6704,-37.9297
19.841,182.975,19.0864
19.842,31.2231,41.4253
19.843,115.048,25.9286
19.844,51.0427,-8.25642
19.845,-17.2208,-113.286
19.846,-29.596,-97.8248
19.847,-206.996,111.153
19.848,134.141,25.782
19.849,56.0695,-64.5466
19.85,53.9596,121.199
19.851,-34.0532,13.6664
19.852,-103.724,52.6389
19.853,-123.878,-19.8523
19.854,-16.4822,-4.6983
19.855,-5.98639,-143.095
19.856,-16.0141,24.8649
19.857,58.6997,56.3313
19.858,12.4872,-42.9433
19.859,204.764,115.556
19.86,-16.2444,-43.3877
19.861,-42.993,-110.522
19.862,20.6375,4.66226
19.863,-88.4377,29.8763
19.864,231.422,71.2179
19.865,-92.0004,-198.365
19.866,107.097,-47.9199
19.867,14.487,-46.075
19.868,49.4088,96.6133
19.869,-79.9711,2.64105
19.87,-34.7812,144.814
19.871,-69.875,-25.2226
19.872,-29.8768,-154.823
19.873,110.41,-58.6364
19.874,67.3516,64.0406
19.875,189.578,145.394
19.876,46.2567,-77.4629
19.877,-90.7717,-8.21551
