# FiringRateSimulation
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.02
# f_low = 0
# f_high = 50
#
# Data format:
# Time, Firing rate
#
369.59,0.410082
369.6,0.470094
369.61,0.430086
369.62,0.420084
369.63,0.470094
369.64,0.460092
369.65,0.360072
369.66,0.420084
369.67,0.290058
369.68,0.470094
369.69,0.410082
369.7,0.290058
369.71,0.530106
369.72,0.490098
369.73,0.390078
369.74,0.510102
369.75,0.310062
369.76,0.35007
369.77,0.340068
369.78,0.35007
369.79,0.340068
369.8,0.390078
369.81,0.380076
369.82,0.660132
369.83,0.420084
369.84,0.380076
369.85,0.320064
369.86,0.410082
369.87,0.360072
369.88,0.460092
369.89,0.370074
369.9,0.490098
369.91,0.55011
369.92,0.440088
369.93,0.5001
369.94,0.290058
369.95,0.430086
369.96,0.330066
369.97,0.420084
369.98,0.480096
369.99,0.480096
370,0.5001
370.01,0.370074
370.02,0.420084
370.03,0.40008
370.04,0.420084
370.05,0.440088
370.06,0.390078
370.07,0.40008
370.08,0.45009
370.09,0.340068
370.1,0.430086
370.11,0.410082
370.12,0.440088
370.13,0.460092
370.14,0.380076
370.15,0.480096
370.16,0.40008
370.17,0.440088
370.18,0.290058
370.19,0.420084
370.2,0.410082
370.21,0.530106
370.22,0.40008
370.23,0.45009
370.24,0.520104
370.25,0.40008
370.26,0.5001
370.27,0.35007
370.28,0.430086
370.29,0.430086
370.3,0.490098
370.31,0.30006
370.32,0.410082
370.33,0.420084
370.34,0.360072
370.35,0.40008
370.36,0.480096
370.37,0.340068
370.38,0.360072
370.39,0.290058
370.4,0.370074
370.41,0.310062
370.42,0.380076
370.43,0.480096
370.44,0.420084
370.45,0.55011
370.46,0.430086
370.47,0.360072
370.48,0.430086
370.49,0.490098
370.5,0.330066
370.51,0.480096
370.52,0.35007
370.53,0.410082
370.54,0.40008
370.55,0.390078
370.56,0.460092
370.57,0.420084
370.58,0.320064
370.59,0.370074
370.6,0.360072
370.61,0.380076
370.62,0.620124
370.63,0.630126
370.64,0.35007
370.65,0.490098
370.66,0.540108
370.67,0.260052
370.68,0.380076
370.69,0.580116
370.7,0.440088
370.71,0.45009
370.72,0.470094
370.73,0.460092
370.74,0.440088
370.75,0.410082
370.76,0.440088
370.77,0.570114
370.78,0.530106
370.79,0.45009
370.8,0.420084
370.81,0.40008
370.82,0.380076
370.83,0.380076
370.84,0.420084
370.85,0.240048
370.86,0.390078
370.87,0.480096
370.88,0.40008
370.89,0.280056
370.9,0.460092
370.91,0.40008
370.92,0.430086
370.93,0.480096
370.94,0.490098
370.95,0.310062
370.96,0.470094
370.97,0.360072
370.98,0.420084
370.99,0.360072
371,0.45009
371.01,0.35007
371.02,0.490098
371.03,0.370074
371.04,0.410082
371.05,0.45009
371.06,0.360072
371.07,0.35007
371.08,0.45009
371.09,0.45009
371.1,0.480096
371.11,0.340068
371.12,0.410082
371.13,0.40008
371.14,0.430086
371.15,0.480096
371.16,0.320064
371.17,0.360072
371.18,0.310062
371.19,0.420084
371.2,0.460092
371.21,0.40008
371.22,0.390078
371.23,0.420084
371.24,0.390078
371.25,0.5001
371.26,0.380076
371.27,0.470094
371.28,0.370074
371.29,0.370074
371.3,0.25005
371.31,0.390078
371.32,0.440088
371.33,0.410082
371.34,0.560112
371.35,0.460092
371.36,0.420084
371.37,0.370074
371.38,0.320064
371.39,0.370074
371.4,0.45009
371.41,0.370074
371.42,0.420084
371.43,0.440088
371.44,0.390078
371.45,0.470094
371.46,0.460092
371.47,0.360072
371.48,0.470094
371.49,0.55011
371.5,0.510102
371.51,0.390078
371.52,0.470094
371.53,0.520104
371.54,0.520104
371.55,0.570114
371.56,0.530106
371.57,0.290058
371.58,0.370074
371.59,0.45009
371.6,0.40008
371.61,0.290058
371.62,0.420084
371.63,0.40008
371.64,0.410082
371.65,0.330066
371.66,0.440088
371.67,0.470094
371.68,0.430086
371.69,0.430086
371.7,0.5001
371.71,0.430086
371.72,0.530106
371.73,0.420084
371.74,0.520104
371.75,0.410082
371.76,0.530106
371.77,0.370074
371.78,0.440088
371.79,0.60012
371.8,0.460092
371.81,0.420084
371.82,0.370074
371.83,0.410082
371.84,0.280056
371.85,0.470094
371.86,0.360072
371.87,0.440088
371.88,0.45009
371.89,0.440088
371.9,0.25005
371.91,0.390078
371.92,0.55011
371.93,0.360072
371.94,0.470094
371.95,0.480096
371.96,0.390078
371.97,0.410082
371.98,0.410082
371.99,0.380076
372,0.410082
372.01,0.40008
372.02,0.290058
372.03,0.460092
372.04,0.460092
372.05,0.570114
372.06,0.330066
372.07,0.580116
372.08,0.430086
372.09,0.330066
372.1,0.430086
372.11,0.410082
372.12,0.370074
372.13,0.40008
372.14,0.310062
372.15,0.340068
372.16,0.5001
372.17,0.45009
372.18,0.35007
372.19,0.440088
372.2,0.440088
372.21,0.440088
372.22,0.310062
372.23,0.410082
372.24,0.510102
372.25,0.560112
372.26,0.440088
372.27,0.310062
372.28,0.460092
372.29,0.440088
372.3,0.45009
372.31,0.570114
372.32,0.420084
372.33,0.460092
372.34,0.430086
372.35,0.40008
372.36,0.470094
372.37,0.480096
372.38,0.410082
372.39,0.480096
372.4,0.380076
372.41,0.370074
372.42,0.40008
372.43,0.5001
372.44,0.420084
372.45,0.340068
372.46,0.430086
372.47,0.5001
372.48,0.40008
372.49,0.40008
372.5,0.55011
372.51,0.5001
372.52,0.420084
372.53,0.420084
372.54,0.380076
372.55,0.340068
372.56,0.390078
372.57,0.360072
372.58,0.480096
372.59,0.360072
372.6,0.340068
372.61,0.370074
372.62,0.420084
372.63,0.390078
372.64,0.280056
372.65,0.320064
372.66,0.410082
372.67,0.35007
372.68,0.340068
372.69,0.530106
372.7,0.430086
372.71,0.40008
372.72,0.380076
372.73,0.5001
372.74,0.430086
372.75,0.330066
372.76,0.20004
372.77,0.430086
372.78,0.530106
372.79,0.380076
372.8,0.340068
372.81,0.430086
372.82,0.330066
372.83,0.390078
372.84,0.440088
372.85,0.430086
372.86,0.45009
372.87,0.480096
372.88,0.260052
372.89,0.5001
372.9,0.490098
372.91,0.30006
372.92,0.410082
372.93,0.360072
372.94,0.520104
372.95,0.380076
372.96,0.380076
372.97,0.270054
372.98,0.370074
372.99,0.390078
373,0.40008
373.01,0.40008
373.02,0.390078
373.03,0.320064
373.04,0.440088
373.05,0.40008
373.06,0.330066
373.07,0.420084
373.08,0.520104
373.09,0.560112
373.1,0.45009
373.11,0.35007
373.12,0.420084
373.13,0.470094
373.14,0.60012
373.15,0.5001
373.16,0.360072
373.17,0.440088
373.18,0.40008
373.19,0.520104
373.2,0.430086
373.21,0.55011
373.22,0.380076
373.23,0.40008
373.24,0.590118
373.25,0.45009
373.26,0.380076
373.27,0.290058
373.28,0.360072
373.29,0.40008
373.3,0.490098
373.31,0.440088
373.32,0.510102
373.33,0.490098
373.34,0.230046
373.35,0.560112
373.36,0.440088
373.37,0.480096
373.38,0.55011
373.39,0.40008
373.4,0.40008
373.41,0.260052
373.42,0.360072
373.43,0.5001
373.44,0.370074
373.45,0.310062
373.46,0.35007
373.47,0.5001
373.48,0.45009
373.49,0.45009
373.5,0.370074
373.51,0.570114
373.52,0.420084
373.53,0.420084
373.54,0.470094
373.55,0.5001
373.56,0.390078
373.57,0.380076
373.58,0.40008
373.59,0.420084
373.6,0.380076
373.61,0.370074
373.62,0.45009
373.63,0.40008
373.64,0.510102
373.65,0.540108
373.66,0.420084
373.67,0.390078
373.68,0.35007
373.69,0.35007
373.7,0.390078
373.71,0.370074
373.72,0.420084
373.73,0.420084
373.74,0.370074
373.75,0.360072
373.76,0.510102
373.77,0.390078
373.78,0.490098
373.79,0.620124
373.8,0.410082
373.81,0.420084
373.82,0.320064
373.83,0.420084
373.84,0.320064
373.85,0.5001
373.86,0.45009
373.87,0.420084
373.88,0.55011
373.89,0.420084
373.9,0.420084
373.91,0.370074
373.92,0.370074
373.93,0.30006
373.94,0.430086
373.95,0.440088
373.96,0.370074
373.97,0.440088
373.98,0.560112
373.99,0.480096
374,0.370074
374.01,0.480096
374.02,0.380076
374.03,0.320064
374.04,0.510102
374.05,0.460092
374.06,0.45009
374.07,0.530106
374.08,0.560112
374.09,0.460092
374.1,0.470094
374.11,0.390078
374.12,0.470094
374.13,0.40008
374.14,0.360072
374.15,0.5001
374.16,0.55011
374.17,0.45009
374.18,0.430086
374.19,0.460092
374.2,0.380076
374.21,0.410082
374.22,0.290058
374.23,0.480096
374.24,0.370074
374.25,0.410082
374.26,0.440088
374.27,0.420084
374.28,0.380076
374.29,0.570114
374.3,0.390078
374.31,0.480096
374.32,0.410082
374.33,0.480096
374.34,0.370074
374.35,0.430086
374.36,0.510102
374.37,0.470094
374.38,0.460092
374.39,0.420084
374.4,0.5001
374.41,0.540108
374.42,0.310062
374.43,0.470094
374.44,0.480096
374.45,0.45009
374.46,0.360072
374.47,0.440088
374.48,0.440088
374.49,0.380076
374.5,0.40008
374.51,0.420084
374.52,0.380076
374.53,0.330066
374.54,0.420084
374.55,0.330066
374.56,0.45009
374.57,0.30006
374.58,0.430086
374.59,0.430086
374.6,0.460092
374.61,0.330066
374.62,0.420084
374.63,0.380076
374.64,0.440088
374.65,0.470094
374.66,0.530106
374.67,0.490098
374.68,0.55011
374.69,0.40008
374.7,0.420084
374.71,0.55011
374.72,0.45009
374.73,0.410082
374.74,0.470094
374.75,0.470094
374.76,0.320064
374.77,0.460092
374.78,0.230046
374.79,0.320064
374.8,0.360072
374.81,0.330066
374.82,0.460092
374.83,0.35007
374.84,0.490098
374.85,0.30006
374.86,0.40008
374.87,0.370074
374.88,0.35007
374.89,0.340068
374.9,0.360072
374.91,0.470094
374.92,0.390078
374.93,0.470094
374.94,0.55011
374.95,0.260052
374.96,0.55011
374.97,0.380076
374.98,0.440088
374.99,0.480096
375,0.340068
375.01,0.30006
375.02,0.30006
375.03,0.420084
375.04,0.45009
375.05,0.410082
375.06,0.330066
375.07,0.320064
375.08,0.40008
375.09,0.410082
375.1,0.340068
375.11,0.5001
375.12,0.5001
375.13,0.390078
375.14,0.310062
375.15,0.380076
375.16,0.510102
375.17,0.460092
375.18,0.480096
375.19,0.420084
375.2,0.280056
375.21,0.35007
375.22,0.440088
375.23,0.35007
375.24,0.460092
375.25,0.370074
375.26,0.35007
375.27,0.370074
375.28,0.45009
375.29,0.290058
375.3,0.290058
375.31,0.430086
375.32,0.40008
375.33,0.360072
375.34,0.470094
375.35,0.410082
375.36,0.460092
375.37,0.360072
375.38,0.40008
375.39,0.390078
375.4,0.40008
375.41,0.410082
375.42,0.380076
375.43,0.340068
375.44,0.360072
375.45,0.35007
375.46,0.45009
375.47,0.460092
375.48,0.330066
375.49,0.470094
375.5,0.45009
375.51,0.5001
375.52,0.470094
375.53,0.340068
375.54,0.40008
375.55,0.45009
375.56,0.420084
375.57,0.45009
375.58,0.5001
375.59,0.410082
375.6,0.460092
375.61,0.370074
375.62,0.410082
375.63,0.430086
375.64,0.630126
375.65,0.490098
375.66,0.40008
375.67,0.470094
375.68,0.440088
375.69,0.480096
375.7,0.460092
375.71,0.40008
375.72,0.510102
375.73,0.45009
375.74,0.45009
375.75,0.340068
375.76,0.510102
375.77,0.55011
375.78,0.470094
375.79,0.430086
375.8,0.380076
375.81,0.390078
375.82,0.370074
375.83,0.410082
375.84,0.5001
375.85,0.420084
375.86,0.440088
375.87,0.470094
375.88,0.470094
375.89,0.420084
375.9,0.370074
375.91,0.360072
375.92,0.520104
375.93,0.380076
375.94,0.440088
375.95,0.430086
375.96,0.480096
375.97,0.340068
375.98,0.430086
375.99,0.5001
376,0.480096
376.01,0.410082
376.02,0.430086
376.03,0.35007
376.04,0.360072
376.05,0.520104
376.06,0.45009
376.07,0.460092
376.08,0.410082
376.09,0.490098
376.1,0.340068
376.11,0.380076
376.12,0.270054
376.13,0.430086
376.14,0.360072
376.15,0.410082
376.16,0.360072
376.17,0.520104
376.18,0.55011
376.19,0.340068
376.2,0.460092
376.21,0.440088
376.22,0.430086
376.23,0.410082
376.24,0.580116
376.25,0.370074
376.26,0.380076
376.27,0.510102
376.28,0.460092
376.29,0.5001
376.3,0.490098
376.31,0.570114
376.32,0.430086
376.33,0.440088
376.34,0.460092
376.35,0.430086
376.36,0.490098
376.37,0.510102
376.38,0.370074
376.39,0.330066
376.4,0.45009
376.41,0.430086
376.42,0.440088
376.43,0.410082
376.44,0.420084
376.45,0.340068
376.46,0.490098
376.47,0.330066
376.48,0.420084
376.49,0.430086
376.5,0.30006
376.51,0.360072
376.52,0.470094
376.53,0.370074
376.54,0.370074
376.55,0.310062
376.56,0.420084
376.57,0.420084
376.58,0.430086
376.59,0.480096
376.6,0.480096
376.61,0.480096
376.62,0.420084
376.63,0.40008
376.64,0.390078
376.65,0.380076
376.66,0.5001
376.67,0.440088
376.68,0.370074
376.69,0.480096
376.7,0.420084
376.71,0.370074
376.72,0.480096
376.73,0.370074
376.74,0.360072
376.75,0.35007
376.76,0.340068
376.77,0.440088
376.78,0.420084
376.79,0.410082
376.8,0.590118
376.81,0.510102
376.82,0.410082
376.83,0.430086
376.84,0.45009
376.85,0.5001
376.86,0.460092
376.87,0.440088
376.88,0.480096
376.89,0.590118
376.9,0.470094
376.91,0.460092
376.92,0.380076
376.93,0.440088
376.94,0.340068
376.95,0.460092
376.96,0.370074
376.97,0.360072
376.98,0.520104
376.99,0.410082
377,0.440088
377.01,0.370074
377.02,0.510102
377.03,0.410082
377.04,0.330066
377.05,0.470094
377.06,0.370074
377.07,0.45009
377.08,0.370074
377.09,0.40008
377.1,0.30006
377.11,0.35007
377.12,0.410082
377.13,0.5001
377.14,0.40008
377.15,0.380076
377.16,0.40008
377.17,0.510102
377.18,0.440088
377.19,0.420084
377.2,0.35007
377.21,0.360072
377.22,0.370074
377.23,0.370074
377.24,0.460092
377.25,0.40008
377.26,0.470094
377.27,0.30006
377.28,0.360072
377.29,0.40008
377.3,0.370074
377.31,0.380076
377.32,0.420084
377.33,0.440088
377.34,0.40008
377.35,0.290058
377.36,0.55011
377.37,0.270054
377.38,0.410082
377.39,0.320064
377.4,0.340068
377.41,0.40008
377.42,0.390078
377.43,0.210042
377.44,0.540108
377.45,0.340068
377.46,0.330066
377.47,0.310062
377.48,0.40008
377.49,0.480096
377.5,0.340068
377.51,0.310062
377.52,0.490098
377.53,0.510102
377.54,0.510102
377.55,0.420084
377.56,0.5001
377.57,0.440088
377.58,0.410082
377.59,0.410082
377.6,0.490098
377.61,0.570114
377.62,0.380076
377.63,0.440088
377.64,0.480096
377.65,0.410082
377.66,0.380076
377.67,0.490098
377.68,0.470094
377.69,0.35007
377.7,0.460092
377.71,0.40008
377.72,0.370074
377.73,0.310062
377.74,0.390078
377.75,0.35007
377.76,0.420084
377.77,0.410082
377.78,0.520104
377.79,0.30006
377.8,0.480096
377.81,0.460092
377.82,0.470094
377.83,0.320064
377.84,0.430086
377.85,0.320064
377.86,0.370074
377.87,0.410082
377.88,0.460092
377.89,0.410082
377.9,0.260052
377.91,0.430086
377.92,0.480096
377.93,0.340068
377.94,0.310062
377.95,0.320064
377.96,0.430086
377.97,0.420084
377.98,0.40008
377.99,0.480096
378,0.45009
378.01,0.280056
378.02,0.480096
378.03,0.340068
378.04,0.470094
378.05,0.420084
378.06,0.420084
378.07,0.380076
378.08,0.530106
378.09,0.55011
378.1,0.40008
378.11,0.45009
378.12,0.40008
378.13,0.40008
378.14,0.420084
378.15,0.440088
378.16,0.430086
378.17,0.330066
378.18,0.45009
378.19,0.420084
378.2,0.390078
378.21,0.490098
378.22,0.35007
378.23,0.480096
378.24,0.490098
378.25,0.470094
378.26,0.610122
378.27,0.430086
378.28,0.440088
378.29,0.420084
378.3,0.40008
378.31,0.45009
378.32,0.460092
378.33,0.440088
378.34,0.380076
378.35,0.460092
378.36,0.430086
378.37,0.430086
378.38,0.410082
378.39,0.360072
378.4,0.460092
378.41,0.480096
378.42,0.540108
378.43,0.370074
378.44,0.460092
378.45,0.5001
378.46,0.410082
378.47,0.380076
378.48,0.460092
378.49,0.590118
378.5,0.470094
378.51,0.490098
378.52,0.460092
378.53,0.420084
378.54,0.560112
378.55,0.410082
378.56,0.480096
378.57,0.410082
378.58,0.380076
378.59,0.540108
378.6,0.510102
378.61,0.520104
378.62,0.410082
378.63,0.440088
378.64,0.570114
378.65,0.580116
378.66,0.480096
378.67,0.420084
378.68,0.40008
378.69,0.330066
378.7,0.360072
378.71,0.370074
378.72,0.260052
378.73,0.40008
378.74,0.420084
378.75,0.390078
378.76,0.40008
378.77,0.370074
378.78,0.430086
378.79,0.5001
378.8,0.340068
378.81,0.440088
378.82,0.520104
378.83,0.340068
378.84,0.440088
378.85,0.360072
378.86,0.420084
378.87,0.340068
378.88,0.580116
378.89,0.380076
378.9,0.430086
378.91,0.40008
378.92,0.510102
378.93,0.340068
378.94,0.370074
378.95,0.490098
378.96,0.460092
378.97,0.460092
378.98,0.35007
378.99,0.410082
379,0.370074
379.01,0.440088
379.02,0.390078
379.03,0.420084
379.04,0.480096
379.05,0.490098
379.06,0.240048
379.07,0.40008
379.08,0.490098
379.09,0.30006
379.1,0.45009
379.11,0.420084
379.12,0.390078
379.13,0.340068
379.14,0.460092
379.15,0.410082
379.16,0.35007
379.17,0.410082
379.18,0.490098
379.19,0.40008
379.2,0.440088
379.21,0.490098
379.22,0.460092
379.23,0.5001
379.24,0.360072
379.25,0.360072
379.26,0.55011
379.27,0.380076
379.28,0.520104
379.29,0.340068
379.3,0.430086
379.31,0.55011
379.32,0.460092
379.33,0.410082
379.34,0.460092
379.35,0.360072
379.36,0.390078
379.37,0.460092
379.38,0.480096
379.39,0.390078
379.4,0.45009
379.41,0.420084
379.42,0.560112
379.43,0.330066
379.44,0.470094
379.45,0.340068
379.46,0.320064
379.47,0.410082
379.48,0.380076
379.49,0.640128
379.5,0.340068
379.51,0.410082
379.52,0.410082
379.53,0.480096
379.54,0.45009
379.55,0.490098
379.56,0.30006
379.57,0.410082
379.58,0.390078
379.59,0.420084
379.6,0.360072
379.61,0.45009
379.62,0.420084
379.63,0.430086
379.64,0.480096
379.65,0.380076
379.66,0.40008
379.67,0.460092
379.68,0.380076
379.69,0.280056
379.7,0.520104
379.71,0.370074
379.72,0.360072
379.73,0.5001
379.74,0.480096
379.75,0.290058
379.76,0.390078
379.77,0.410082
379.78,0.420084
379.79,0.340068
379.8,0.35007
379.81,0.340068
379.82,0.330066
379.83,0.290058
379.84,0.280056
379.85,0.360072
379.86,0.40008
379.87,0.440088
379.88,0.440088
379.89,0.370074
379.9,0.40008
379.91,0.460092
379.92,0.410082
379.93,0.540108
379.94,0.370074
379.95,0.340068
379.96,0.370074
379.97,0.370074
379.98,0.470094
379.99,0.280056
380,0.410082
380.01,0.390078
380.02,0.480096
380.03,0.320064
380.04,0.45009
380.05,0.5001
380.06,0.260052
380.07,0.480096
380.08,0.440088
380.09,0.470094
380.1,0.390078
380.11,0.360072
380.12,0.370074
380.13,0.460092
380.14,0.45009
380.15,0.5001
380.16,0.460092
380.17,0.5001
380.18,0.40008
380.19,0.45009
380.2,0.360072
380.21,0.420084
380.22,0.530106
380.23,0.330066
380.24,0.45009
380.25,0.480096
380.26,0.380076
380.27,0.430086
380.28,0.60012
380.29,0.5001
380.3,0.380076
380.31,0.370074
380.32,0.60012
380.33,0.40008
380.34,0.45009
380.35,0.420084
380.36,0.430086
380.37,0.40008
380.38,0.430086
380.39,0.380076
380.4,0.45009
380.41,0.370074
380.42,0.520104
380.43,0.310062
380.44,0.370074
380.45,0.380076
380.46,0.340068
380.47,0.430086
380.48,0.370074
380.49,0.570114
380.5,0.420084
380.51,0.360072
380.52,0.330066
380.53,0.410082
380.54,0.330066
380.55,0.510102
380.56,0.420084
380.57,0.540108
380.58,0.470094
380.59,0.520104
380.6,0.320064
380.61,0.380076
380.62,0.440088
380.63,0.440088
380.64,0.430086
380.65,0.45009
380.66,0.430086
380.67,0.570114
380.68,0.410082
380.69,0.420084
380.7,0.40008
380.71,0.380076
380.72,0.45009
380.73,0.390078
380.74,0.320064
380.75,0.620124
380.76,0.55011
380.77,0.280056
380.78,0.470094
380.79,0.370074
380.8,0.480096
380.81,0.370074
380.82,0.40008
380.83,0.45009
380.84,0.370074
380.85,0.480096
380.86,0.40008
380.87,0.370074
380.88,0.340068
380.89,0.560112
380.9,0.530106
380.91,0.430086
380.92,0.5001
380.93,0.5001
380.94,0.390078
380.95,0.45009
380.96,0.420084
380.97,0.430086
380.98,0.410082
380.99,0.330066
381,0.390078
381.01,0.490098
381.02,0.410082
381.03,0.460092
381.04,0.40008
381.05,0.360072
381.06,0.60012
381.07,0.470094
381.08,0.510102
381.09,0.630126
381.1,0.45009
381.11,0.490098
381.12,0.440088
381.13,0.310062
381.14,0.55011
381.15,0.40008
381.16,0.490098
381.17,0.45009
381.18,0.35007
381.19,0.420084
381.2,0.370074
381.21,0.430086
381.22,0.420084
381.23,0.440088
381.24,0.330066
381.25,0.420084
381.26,0.310062
381.27,0.35007
381.28,0.380076
381.29,0.320064
381.3,0.340068
381.31,0.480096
381.32,0.470094
381.33,0.390078
381.34,0.35007
381.35,0.420084
381.36,0.330066
381.37,0.590118
381.38,0.410082
381.39,0.410082
381.4,0.340068
381.41,0.510102
381.42,0.520104
381.43,0.410082
381.44,0.440088
381.45,0.480096
381.46,0.380076
381.47,0.490098
381.48,0.360072
381.49,0.430086
381.5,0.510102
381.51,0.430086
381.52,0.380076
381.53,0.470094
381.54,0.40008
381.55,0.370074
381.56,0.320064
381.57,0.340068
381.58,0.40008
381.59,0.35007
381.6,0.480096
381.61,0.430086
381.62,0.390078
381.63,0.320064
381.64,0.40008
381.65,0.380076
381.66,0.320064
381.67,0.420084
381.68,0.430086
381.69,0.440088
381.7,0.560112
381.71,0.470094
381.72,0.35007
381.73,0.420084
381.74,0.510102
381.75,0.40008
381.76,0.510102
381.77,0.560112
381.78,0.530106
381.79,0.340068
381.8,0.370074
381.81,0.380076
381.82,0.370074
381.83,0.380076
381.84,0.410082
381.85,0.410082
381.86,0.540108
381.87,0.360072
381.88,0.330066
381.89,0.470094
381.9,0.380076
381.91,0.420084
381.92,0.490098
381.93,0.55011
381.94,0.370074
381.95,0.420084
381.96,0.35007
381.97,0.310062
381.98,0.460092
381.99,0.330066
382,0.530106
382.01,0.55011
382.02,0.510102
382.03,0.360072
382.04,0.480096
382.05,0.470094
382.06,0.310062
382.07,0.440088
382.08,0.40008
382.09,0.490098
382.1,0.45009
382.11,0.340068
382.12,0.440088
382.13,0.330066
382.14,0.430086
382.15,0.360072
382.16,0.35007
382.17,0.280056
382.18,0.330066
382.19,0.430086
382.2,0.290058
382.21,0.40008
382.22,0.440088
382.23,0.410082
382.24,0.380076
382.25,0.290058
382.26,0.380076
382.27,0.410082
382.28,0.340068
382.29,0.410082
382.3,0.510102
382.31,0.440088
382.32,0.460092
382.33,0.410082
382.34,0.420084
382.35,0.40008
382.36,0.430086
382.37,0.55011
382.38,0.470094
382.39,0.360072
382.4,0.40008
382.41,0.370074
382.42,0.470094
382.43,0.360072
382.44,0.390078
382.45,0.390078
382.46,0.460092
382.47,0.440088
382.48,0.40008
382.49,0.490098
382.5,0.460092
382.51,0.330066
382.52,0.320064
382.53,0.45009
382.54,0.490098
382.55,0.380076
382.56,0.390078
382.57,0.35007
382.58,0.530106
382.59,0.290058
382.6,0.40008
382.61,0.30006
382.62,0.410082
382.63,0.390078
382.64,0.40008
382.65,0.35007
382.66,0.370074
382.67,0.40008
382.68,0.45009
382.69,0.410082
382.7,0.540108
382.71,0.470094
382.72,0.440088
382.73,0.420084
382.74,0.390078
382.75,0.370074
382.76,0.310062
382.77,0.340068
382.78,0.5001
382.79,0.480096
382.8,0.340068
382.81,0.410082
382.82,0.430086
382.83,0.430086
382.84,0.560112
382.85,0.310062
382.86,0.380076
382.87,0.410082
382.88,0.410082
382.89,0.370074
382.9,0.390078
382.91,0.5001
382.92,0.440088
382.93,0.530106
382.94,0.430086
382.95,0.45009
382.96,0.440088
382.97,0.470094
382.98,0.35007
382.99,0.440088
383,0.670134
383.01,0.290058
383.02,0.35007
383.03,0.590118
383.04,0.390078
383.05,0.45009
383.06,0.460092
383.07,0.45009
383.08,0.480096
383.09,0.470094
383.1,0.490098
383.11,0.55011
383.12,0.280056
383.13,0.420084
383.14,0.55011
383.15,0.45009
383.16,0.440088
383.17,0.45009
383.18,0.480096
383.19,0.410082
383.2,0.60012
383.21,0.490098
383.22,0.470094
383.23,0.540108
383.24,0.420084
383.25,0.470094
383.26,0.40008
383.27,0.420084
383.28,0.410082
383.29,0.510102
383.3,0.340068
383.31,0.430086
383.32,0.390078
383.33,0.45009
383.34,0.310062
383.35,0.390078
383.36,0.330066
383.37,0.440088
383.38,0.440088
383.39,0.470094
383.4,0.490098
383.41,0.360072
383.42,0.45009
383.43,0.410082
383.44,0.35007
383.45,0.370074
383.46,0.410082
383.47,0.55011
383.48,0.560112
383.49,0.540108
383.5,0.440088
383.51,0.460092
383.52,0.40008
383.53,0.440088
383.54,0.520104
383.55,0.490098
383.56,0.440088
383.57,0.40008
383.58,0.430086
383.59,0.370074
383.6,0.440088
383.61,0.420084
383.62,0.460092
383.63,0.45009
383.64,0.380076
383.65,0.520104
383.66,0.45009
383.67,0.360072
383.68,0.430086
383.69,0.420084
383.7,0.370074
383.71,0.380076
383.72,0.340068
383.73,0.330066
383.74,0.460092
383.75,0.5001
383.76,0.340068
383.77,0.35007
383.78,0.45009
383.79,0.45009
383.8,0.510102
383.81,0.380076
383.82,0.40008
383.83,0.470094
383.84,0.480096
383.85,0.330066
383.86,0.530106
383.87,0.410082
383.88,0.310062
383.89,0.55011
383.9,0.490098
383.91,0.370074
383.92,0.490098
383.93,0.430086
383.94,0.410082
383.95,0.380076
383.96,0.290058
383.97,0.410082
383.98,0.360072
383.99,0.380076
384,0.380076
384.01,0.5001
384.02,0.280056
384.03,0.390078
384.04,0.40008
384.05,0.390078
384.06,0.490098
384.07,0.420084
384.08,0.390078
384.09,0.230046
384.1,0.430086
384.11,0.440088
384.12,0.390078
384.13,0.540108
384.14,0.390078
384.15,0.40008
384.16,0.380076
384.17,0.320064
384.18,0.390078
384.19,0.40008
384.2,0.330066
384.21,0.35007
384.22,0.470094
384.23,0.320064
384.24,0.360072
384.25,0.370074
384.26,0.430086
384.27,0.320064
384.28,0.380076
384.29,0.410082
384.3,0.340068
384.31,0.560112
384.32,0.460092
384.33,0.430086
384.34,0.530106
384.35,0.380076
384.36,0.310062
384.37,0.35007
384.38,0.390078
384.39,0.220044
384.4,0.340068
384.41,0.35007
384.42,0.360072
384.43,0.440088
384.44,0.420084
384.45,0.490098
384.46,0.45009
384.47,0.270054
384.48,0.390078
384.49,0.460092
384.5,0.310062
384.51,0.540108
384.52,0.330066
384.53,0.490098
384.54,0.45009
384.55,0.410082
384.56,0.420084
384.57,0.35007
384.58,0.420084
384.59,0.35007
384.6,0.430086
384.61,0.380076
384.62,0.440088
384.63,0.580116
384.64,0.430086
384.65,0.430086
384.66,0.580116
384.67,0.40008
384.68,0.360072
384.69,0.45009
384.7,0.230046
384.71,0.540108
384.72,0.430086
384.73,0.45009
384.74,0.380076
384.75,0.460092
384.76,0.440088
384.77,0.470094
384.78,0.510102
384.79,0.360072
384.8,0.35007
384.81,0.430086
384.82,0.430086
384.83,0.410082
384.84,0.210042
384.85,0.440088
384.86,0.570114
384.87,0.540108
384.88,0.410082
384.89,0.360072
384.9,0.40008
384.91,0.45009
384.92,0.45009
384.93,0.570114
384.94,0.380076
384.95,0.590118
384.96,0.390078
384.97,0.520104
384.98,0.360072
384.99,0.490098
385,0.490098
385.01,0.35007
